UWI,tbguid,lifetime_start,FAILURETYPE,GrossStrokeLength,Fillage,YesterdaysAverageSPM,bha_configuration,gas_anchor_length,MAX_INCLINATION,AVG_PRESS_FLOWLINE,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_LIQUID_VOLUME,AVG_WATERSG,ROUTE,FAILED,lifetime_duration_days,WaterRatio,chemgroup1_score,chemgroup2_score
244-78-9546,GB59OGLF71630807911992,2018-03-27 16:15:00,Tubing,157.128647359212,98.6307678222656,3.59999990463256,PACKER_DONNAN,20.69,30.59,38.699189,66.31962,37.72413,32.935484,1.0944462000000001,905.0,1.0,184.05,0.5896180241346992,0.0,0.0
165-51-5897,GB91HDDU25815363331588,2019-10-03 07:00:00,NOFAIL,138.651162790697,98.0,5.40000009536743,TAC_BELOW_NIP,19.82,2.1,34.817303,72.993306,41.936763,50.114339,1.2,880.0,0.0,195.44,0.2380795245049525,0.0,0.0
511-37-5532,GB58DQJJ43362132008402,2020-03-25 08:00:00,NOFAIL,125.8,92.0,4.0,TAC_BELOW_NIP,17.13,8.37,88.933636,109.259091,133.155714,330.242727,1.04,901.0,0.0,21.4,0.5297783741956564,0.0,0.0
327-09-3106,GB75DKYT16133246993801,2015-01-19 00:00:00,Sucker Rod Pump,130.9925325643016,79.4906997680664,4.90000009536743,TAC_ABOVE_NIP,24.7,1.5,60.2630708,65.386322,82.998152,55.266174,1.04,882.0,1.0,493.0,0.196896224442821,0.0,0.5
567-57-1821,GB20EETO06303862938316,2015-12-28 00:00:00,Sucker Rod Pump,121.74200787773825,86.7333374023437,5.75172424316406,TAC_ABOVE_NIP,17.14,6.16,50.899219,93.379158,121.161,122.619792,1.04,886.0,1.0,186.0,0.210168624327792,0.0,0.0
043-85-7499,GB55TGCO57009762150564,2011-04-06 00:00:00,Rods,133.82060835556462,88.70640106201168,5.3653845787048295,PACKER_DONNAN,20.75,1.31,50.9111676,87.257143,59.571429,56.489571,1.04,900.0,1.0,69.0,0.4743859180661861,0.0,0.0
122-72-7260,GB11SBDJ56217900067609,2011-12-28 00:00:00,Sucker Rod Pump,122.31402326777,91.23918151855466,5.384347820281979,PACKER_DONNAN,20.75,1.67,54.21663159999999,93.921196,121.766196,71.505746,1.04,885.0,1.0,183.0,0.212914637657231,0.0,0.0
284-95-8383,GB42LGTA02165964815854,2015-01-29 07:00:00,Sucker Rod Pump,158.8530427134086,86.9599990844726,5.166941165924069,TAC_ABOVE_NIP,0.0,3.85,72.23661380000001,118.916667,179.138021,253.596354,1.04,875.0,1.0,351.71,0.1710292569900275,0.0,0.0
763-86-7289,GB38VGTT13593280184533,2011-08-09 00:00:00,NOFAIL,141.8121347261458,91.40922851562496,5.980000019073486,PACKER_DONNAN,20.74,1.58,72.6628306,91.208333,202.616667,270.891167,1.07,875.0,0.0,119.0,0.0412668789602874,0.0,0.0
799-51-2521,GB61MWCL96221563889422,2012-09-20 00:00:00,NOFAIL,138.9564394247014,84.4974990844726,5.399999999999996,PACKER_DONNAN,20.73,2.92,54.4642784,130.835899,206.71823,141.400783,1.056988,871.0,0.0,355.0,0.2342232574482985,0.0,0.0
361-48-8883,GB40IYAJ80701131544557,2016-05-28 19:30:00,Tubing,119.244235201579,90.5296325683593,6.17407369613647,TAC_BELOW_NIP,17.13,6.11,63.420629,86.445269,117.059928,164.989286,1.04,885.0,1.0,475.7,0.226270104593337,0.5,0.0
727-80-3453,GB64PVGB90916562029689,2012-06-21 00:00:00,Tubing,150.02943099295322,73.4199996948242,6.539999961853022,PACKER_DONNAN,20.75,2.31,61.1184574,86.377571,31.710181,139.778851,1.0908888,900.0,1.0,386.0,0.4651269454203769,0.0,0.0
022-25-3044,GB73CGCA50026222023694,2019-10-28 12:00:00,NOFAIL,134.821428571428,96.0,6.0,TAC_BELOW_NIP,17.13,16.59,42.7616,68.114457,52.058468,51.919714,1.04,886.0,0.0,170.23,0.223798285945874,0.0,0.0
632-15-3189,GB75KVEP62780964575853,2020-03-09 10:00:00,NOFAIL,105.054054054054,94.0,6.0,TAC_BELOW_NIP,17.15,7.94,61.3905,62.934,68.598718,128.475,1.19,885.0,0.0,37.32,0.2951936174352987,0.0,0.0
515-60-9781,GB63YMXG41707288413795,2015-03-19 00:00:00,Sucker Rod Pump,131.1246206059538,93.59623718261717,5.5800001144409155,TAC_ABOVE_NIP,17.13,10.29,54.021263999999995,101.861386,169.788779,152.026403,1.04,904.0,1.0,302.52,0.5133292800461773,0.0,1.0
361-48-8883,GB40IYAJ80701131544557,2017-09-20 15:00:00,Tubing,117.691376643394,80.9923095703125,5.69999980926513,TAC_BELOW_NIP,17.13,6.11,57.531077,98.522524,153.525395,130.282065,1.04,885.0,1.0,485.69,0.2471514939527555,0.5,0.0
279-29-1175,GB50JHHH24589675391812,2015-05-01 00:00:00,Tubing,130.07430733357853,74.3098068237304,1.17499995231628,TAC_ABOVE_NIP,19.29,2.56,57.74918240000001,67.566879,82.974603,103.219048,1.04,872.0,1.0,291.0,0.37955957508928,0.0,0.5
455-59-1219,GB09YJEZ75874524382249,2015-07-09 00:00:00,NOFAIL,143.89342639681482,94.3846130371093,5.799999999999995,TAC_ABOVE_NIP,17.23,2.96,65.2054768,75.846591,185.210227,182.028409,1.04,886.0,0.0,175.0,0.2605424958694222,0.0,0.5
669-70-0374,GB54IZML37215713971768,2016-10-19 00:00:00,Tubing,139.077462651927,92.8047637939453,5.09999990463256,TAC_ABOVE_NIP,0.0,5.51,66.941273,97.540119,110.484102,131.727003,1.04,886.0,1.0,323.6,0.4404847728904908,0.0,0.0
809-81-3406,GB64QFJQ91144592625807,2018-08-25 16:00:00,NOFAIL,120.80184430869,67.5,3.09999990463256,TAC_BELOW_NIP,17.1,5.77,64.846192,80.334708,88.629204,61.981649,1.166832,872.0,0.0,599.07,0.3946201076386335,0.5,0.0
516-13-7102,GB13MABK43766497725389,2016-08-25 00:00:00,Tubing,103.060676676432,65.0133361816406,5.40000009536743,TAC_BELOW_NIP,17.15,3.85,73.412719,90.325603,151.604347,143.0,1.04,875.0,1.0,426.54,0.1822216223776223,0.0,0.0
362-99-6974,GB62VIZO19681090126581,2015-07-04 00:00:00,NOFAIL,137.853022559744,74.3320922851562,5.0,TAC_ABOVE_NIP,19.0,2.2,34.457586,40.093476,41.174131,49.655306,1.2,867.0,0.0,1747.73,0.0328083568752954,1.0,1.0
327-09-3106,GB78CADU71470450504241,2018-06-07 16:30:00,Rods,114.519201308555,96.0,4.5,TAC_BELOW_NIP,19.24,1.5,54.424072,62.63,67.807389,66.492531,1.04,882.0,1.0,476.74,0.191065038568016,0.5,0.0
333-68-3523,GB52ANIV61588872270276,2014-10-30 17:30:00,NOFAIL,133.8327937982218,69.6608657836914,5.304347801208494,PACKER_DONNAN,20.75,2.3,44.425996999999995,45.639289,70.242275,42.734597,1.04,882.0,0.0,201.58,0.1849839136192158,0.0,0.5
021-28-3780,GB61RCIK52523446649608,2017-04-13 04:01:00,NOFAIL,95.5409095931227,63.4461555480957,5.0,UNKNOWN,43.41,1.29,61.807509,71.096505,99.050651,69.101196,1.04,875.0,0.0,1098.57,0.2152509632394785,0.5,0.0
433-14-8266,GB18CSGI75691291675833,2007-07-23 00:00:00,Sucker Rod Pump,134.5468254677957,72.57625846862787,4.020000028610226,PACKER_TAC_DONNAN,20.5,2.27,35.40199320000001,0.0,18.571429,67.123328,1.168,867.0,1.0,679.0,0.0830274386871878,0.0,0.0
540-95-4691,GB14LJQA15019404445189,2017-08-05 12:00:00,Tubing,95.3403129959106,77.1374969482421,5.5,PACKER_DONNAN,2.96,1.39,66.012621,91.354236,141.376875,89.739286,1.04,886.0,1.0,248.94,0.3264615789343364,0.0,0.0
595-18-1894,GB43BPWZ57428307807206,2016-03-07 00:00:00,Tubing,154.4373682046864,95.2148132324218,4.30000019073486,TAC_ABOVE_NIP,19.25,1.77,69.487396,117.228289,237.01474,285.770408,1.2,901.0,1.0,185.0,0.3813715169556674,0.5,0.5
417-31-3099,GB89KNMM81872507239499,2015-12-27 00:00:00,Tubing,145.620685032435,91.6999969482421,5.0,TAC_ABOVE_NIP,17.25,1.6,37.539981,61.729377,116.569867,68.056572,1.04,881.0,1.0,578.0,0.2158329690775492,0.5,0.5
540-51-3641,GB87ZAGW03180777130470,2014-10-14 00:00:00,Sucker Rod Pump,129.29385446616524,92.4327239990234,5.57469263076782,TAC_ABOVE_NIP,19.3,2.08,47.7772644,43.493304,117.451563,92.302143,1.04,874.0,1.0,216.45,0.1827649657061591,0.0,1.0
254-30-5629,GB86RFPK72788679703742,2013-07-02 00:00:00,Tubing,124.434831881942,88.47478179931639,5.259999942779536,TAC_ABOVE_NIP,19.76,0.55,61.814019800000004,56.095294,139.829608,143.235686,1.0651785999999999,882.0,1.0,152.0,0.5017184544359986,0.0,0.0
284-95-8383,GB64ZUHP58711014358906,2017-09-07 09:15:00,Sucker Rod Pump,114.48942292922234,80.27624816894527,5.3600000381469695,TAC_BELOW_NIP,17.29,3.85,65.2543,79.313502,186.126926,139.02349,1.04,875.0,1.0,298.16,0.206811654634767,0.0,0.0
542-76-0741,GB69ZZTM77628201697116,2009-07-15 00:00:00,Sucker Rod Pump,116.75353685323041,66.90962524414056,5.022107028961176,PACKER_TAC_DONNAN,20.9,1.6,39.800700799999994,13.293274,13.071227,41.449864,1.168,867.0,1.0,1402.0,0.0794412739207057,0.0,0.0
261-99-5737,GB07TPBA51905452689909,2016-06-04 00:00:00,NOFAIL,115.025503793026,83.7624969482421,4.90434789657592,TAC_ABOVE_NIP,17.04,6.31,58.551333,70.916965,77.903755,165.372966,1.04,874.0,0.0,1353.5,0.0983614758412206,0.5,0.0
128-50-2892,GB41IIAR90903744852778,2017-09-06 14:00:00,NOFAIL,133.282139353091,80.6125030517578,6.0,TAC_ABOVE_NIP,17.17,5.28,59.481468,74.685731,84.109366,111.213877,1.099379,886.0,0.0,952.15,0.154271161682458,0.0,0.0
165-51-5897,GB02DJAW44801752494129,2012-08-21 00:00:00,Sucker Rod Pump,98.78425817302605,69.01795501708982,4.81571431159973,PACKER_DONNAN,20.75,2.1,5.0801742,0.165,12.82,0.0,1.0699999999999998,880.0,1.0,15.0,0.2785323970746939,0.0,0.0
115-32-3384,GB17MVYH49473268049520,2015-04-07 08:30:00,Tubing,149.020399500112,82.6166687011718,5.43333339691162,TAC_ABOVE_NIP,17.13,5.78,59.586533,68.925249,110.016872,146.28632,1.04,875.0,1.0,850.65,0.2101733983054601,0.5,0.5
819-66-3397,GB18BQMJ86582556046689,2016-03-14 00:00:00,Tubing,125.023465397846,96.481819152832,6.19999980926513,TAC_ABOVE_NIP,0.0,2.01,68.488075,115.781892,162.663873,239.250391,1.04,902.0,1.0,623.51,0.2885119799030966,0.5,0.5
193-99-8311,GB33SEMK72812889691622,2016-02-25 00:00:00,Tubing,164.916654649671,95.3214263916015,4.5,TAC_ABOVE_NIP,17.13,8.05,69.285178,72.549419,124.547082,212.670543,1.04,883.0,1.0,495.41,0.2807869635241398,1.0,1.0
038-74-2448,GB60JDBD75352069077367,2019-06-08 13:00:00,NOFAIL,115.804808641091,77.251724243164,6.0,TAC_BELOW_NIP,17.13,2.16,68.250526,76.308158,76.435819,83.954532,1.19,872.0,0.0,312.19,0.5372665885386628,0.5,0.0
649-34-1256,GB27CDZL79991998964922,2006-07-27 00:00:00,NOFAIL,133.1164178367183,65.05166168212891,5.43060607910156,PACKER_TAC_DONNAN,40.58,1.89,53.3229508,0.0,0.0,96.276065,1.104,867.0,0.0,911.0,0.0923281503040241,0.0,0.0
486-71-8999,GB76LOEV98872396894159,2015-05-11 02:00:00,Tubing,125.65799856989199,69.9000015258789,0.0,PACKER_DONNAN,20.05,1.05,56.8006242,822.867257,828.014749,292.168142,1.04,883.0,1.0,338.92,0.2422030393717601,0.0,0.0
853-24-9157,GB35FBRT61654678154808,2019-12-23 11:30:00,NOFAIL,78.9081632653061,88.0,5.0,PACKER_TAC_DONNAN,17.07,3.03,67.534522,73.134299,116.63271,128.993217,1.04,871.0,0.0,114.25,0.5134526802289148,0.0,0.0
724-82-6838,GB95FLOS01042668387742,2017-09-08 16:00:00,Tubing,161.606798105521,81.9923095703125,5.90000009536743,TAC_ABOVE_NIP,17.16,3.97,65.454122,108.198832,223.400767,188.677494,1.04,873.0,1.0,393.93,0.3448229230774075,0.5,0.0
684-70-8661,GB14KOPV27976941266828,2014-08-22 00:00:00,NOFAIL,110.0092258671204,72.3099975585937,6.0,TAC_ABOVE_NIP,19.27,1.2,59.845234000000005,64.093198,79.192613,84.391261,1.2,885.0,0.0,650.0,0.2321905108160429,0.5,0.5
321-95-4889,GB65ROGN12298037061421,2019-01-15 12:00:00,Tubing,165.565427102847,98.0999984741211,5.19999980926513,TAC_BELOW_NIP,17.18,6.88,92.200721,236.831545,164.051273,315.426866,1.04,903.0,1.0,299.9,0.6215505149773767,1.0,0.0
708-57-6195,GB19AYDH13236526393108,2009-10-13 00:00:00,Tubing,130.1145835331942,72.62833099365233,4.980000019073484,PACKER_DONNAN,20.75,1.9,50.01840080000001,59.657832,96.212691,42.335154,1.168,880.0,1.0,1203.0,0.1492570689597585,0.0,0.0
255-56-7105,GB81DJJM24417727792299,2020-01-12 13:30:00,NOFAIL,168.859375,93.0,6.0,TAC_BELOW_NIP,19.74,7.52,65.412738,154.498313,118.735301,234.352083,1.1019999999999999,881.0,0.0,94.17,0.3906915348390566,0.0,0.0
453-45-1885,GB36XIOB41263737747239,2009-10-24 00:00:00,Sucker Rod Pump,95.52404619473509,74.9772735595703,4.460000038146972,PACKER_DONNAN,20.75,1.14,62.5413868,110.909091,98.076923,88.063636,1.1300000000000001,886.0,1.0,54.0,0.1503127919905555,0.0,0.0
890-43-3319,GB43QWYW78108241116504,2018-08-30 00:00:00,Rods,143.003093346066,99.6999969482421,6.19999980926513,TAC_BELOW_NIP,17.14,7.65,69.753927,117.598968,75.272379,182.947607,1.04,900.0,1.0,593.42,0.5436833125671876,0.5,0.0
011-89-6677,GB37IMFD46914339205214,2015-09-23 00:00:00,Tubing,139.26245262597982,94.9153823852539,5.69999980926513,TAC_ABOVE_NIP,17.13,14.17,62.488233,92.118189,139.838212,165.262693,1.04,883.0,1.0,435.0,0.229456081778844,0.5,0.5
798-74-2429,GB58RKTX37975612507811,2018-01-18 10:00:00,NOFAIL,138.180957843602,97.1999969482421,7.09999990463256,TAC_ABOVE_NIP,19.25,5.38,60.694709,111.70303,56.31118,134.15359,1.04,900.0,0.0,818.32,0.4374234263876203,0.5,0.0
362-24-4506,GB49EYQG39529815272645,2015-03-11 16:44:00,NOFAIL,120.748579761627,98.533332824707,5.80000019073486,NOSEP_PACKER,0.0,5.1,60.349448,144.357956,161.433204,202.222522,1.04,904.0,0.0,1862.04,0.3950531039267723,1.0,1.0
099-05-1049,GB33WTCW76015232140103,2018-02-21 16:00:00,NOFAIL,132.952074935809,92.0761947631836,6.0,TAC_BELOW_NIP,17.13,4.73,65.679467,96.715321,121.1772,162.933092,1.04,901.0,0.0,769.4,0.4608001240165503,1.0,0.0
768-33-0403,GB66DPPH19184415984385,2020-03-04 10:00:00,NOFAIL,121.309523809523,94.0,6.0,TAC_BELOW_NIP,17.12,2.23,66.661905,114.459762,164.885,144.822093,1.04,886.0,0.0,42.32,0.4791203300728432,0.0,0.0
467-59-0338,GB30JENF98921461047925,2018-09-06 16:30:00,Sucker Rod Pump,145.568508255953,67.8000030517578,5.69999980926513,PACKER_DONNAN,3.0,1.16,53.462119,133.124936,44.125508,103.432899,1.04,874.0,1.0,229.56,0.4963844144018432,0.0,0.0
632-15-3189,GB34IAWR00801473389424,2015-03-18 18:21:00,Sucker Rod Pump,161.844069771144,81.9444427490234,5.80000019073486,TAC_BELOW_NIP,17.2,2.7640000000000002,61.615797,113.621777,172.238164,134.755841,1.04,885.0,1.0,809.24,0.1887109813666629,0.5,0.5
451-64-3037,GB06LCLX56010463602342,2008-09-23 00:00:00,Sucker Rod Pump,134.3035962533898,62.24857177734373,4.222527503967282,PACKER_TAC_DONNAN,20.6,9.04,20.1706996,0.0,0.0,41.927041,1.072,867.0,1.0,97.0,0.1411124863307191,0.0,0.0
768-33-0403,GB92AWPL67808953456376,2013-07-22 00:00:00,Sucker Rod Pump,102.29005156932439,77.0795745849609,5.820000076293944,PACKER_DONNAN,20.75,2.23,64.8902124,77.711145,98.350489,107.355161,1.04,886.0,1.0,652.33,0.2109272417746176,0.0,0.5
363-06-6891,GB36PIHH47686437558609,2018-09-14 00:00:00,Sucker Rod Pump,104.933369492039,99.5,5.80000019073486,TAC_BELOW_NIP,17.15,2.55,49.761055,59.130546,70.495,75.035,1.19,901.0,1.0,202.62,0.5541505697341241,1.0,0.0
859-66-6410,GB20PWSD53531204423136,2013-03-13 00:00:00,Tubing,125.11149611335179,91.40844573974604,5.9266665458679135,TAC_ABOVE_NIP,24.65,3.5,46.710901199999995,84.301804,161.410567,155.273776,1.072,871.0,1.0,387.0,0.2737471071741051,0.0,0.0
612-47-4469,GB05WXTX52296078683871,2012-01-16 00:00:00,NOFAIL,101.600134157939,74.620002746582,3.09999990463256,PACKER_DONNAN,20.74,2.4,50.123507,46.326644,45.394784,11.844568,1.2,867.0,0.0,3012.73,0.1567369109620545,1.0,1.0
876-79-2755,GB52LBKK12171106889728,2018-09-14 00:00:00,NOFAIL,170.425109553601,84.0,5.40000009536743,PACKER_DONNAN,3.0,3.25,60.885451,165.260736,7.971488,219.169716,1.04,884.0,0.0,579.73,0.3751251701215874,0.0,0.0
550-53-4193,GB30DLPE92642456861041,2015-12-19 00:00:00,Tubing,124.795517365137,84.9879989624023,6.90000009536743,TAC_ABOVE_NIP,17.11,1.43,63.132085,80.878563,112.404359,236.807453,1.04,882.0,1.0,567.6,0.2223744959581149,0.5,0.5
588-65-7326,GB29GYHA94607770795288,2016-07-17 00:00:00,Rods,108.969833438135,90.4291687011718,7.0,TAC_ABOVE_NIP,19.36,3.47,71.39623,115.715116,83.593023,121.83114,1.04,905.0,1.0,446.45,0.2458284556805427,0.5,0.0
658-42-4242,GB82OTAJ06635743005160,2016-08-05 00:00:00,Tubing,132.86816641441592,74.2576370239257,6.30000019073486,TAC_ABOVE_NIP,17.1,1.93,54.618035,82.361007,112.691655,155.271777,1.04,872.0,1.0,266.0,0.3359962319488364,0.5,0.0
707-62-1895,GB95WVTY45602892195026,2013-09-17 00:00:00,Tubing,134.58587216980496,89.24559478759761,5.480000019073482,PACKER_DONNAN,20.72,3.9,63.45501559999999,123.126678,305.272976,134.183902,1.04,873.0,1.0,288.29,0.2391978808307423,0.0,0.0
434-95-8061,GB48SCKJ70945805496523,2018-09-30 14:00:00,Sucker Rod Pump,160.006499714321,97.4000015258789,4.69999980926513,PACKER_DONNAN,2.95,10.64,78.161913,300.519565,83.293217,341.11303,1.092105,872.0,1.0,220.85,0.5154975874125945,0.0,0.0
673-60-0509,GB83CGBS41438338845079,2015-02-26 00:00:00,Tubing,114.92648642977481,84.4357147216796,5.69999980926513,TAC_ABOVE_NIP,19.24,1.92,62.952788999999996,79.958333,104.455882,116.642157,1.2,902.0,1.0,401.0,0.2503677208232697,0.0,0.0
165-35-2102,GB26VBAL83679667000173,2017-11-19 08:30:00,Rods,81.9618399018924,91.3739166259765,5.19999980926513,TAC_ABOVE_NIP,19.26,1.9,96.690448,100.982152,144.986009,90.59375,1.04,882.0,1.0,215.21,0.2902971452224905,1.0,0.0
853-24-9157,GB35FBRT61654678154808,2018-11-30 12:30:00,Sucker Rod Pump,107.262895990187,93.5,4.59999990463256,PACKER_TAC_DONNAN,17.07,3.03,46.641514,162.995,112.049421,84.400508,1.04,871.0,1.0,187.48,0.4741364826856254,0.5,0.0
583-37-4276,GB07LYAJ63827365643141,2019-03-28 08:00:00,NOFAIL,98.5307812769768,86.1999969482421,6.0,TAC_BELOW_NIP,17.14,4.75,62.657901,88.679526,67.283591,100.889932,1.19,902.0,0.0,384.4,0.378083176822837,1.0,0.0
887-29-8974,GB79CPJJ17529957210647,2015-10-08 00:00:00,Sucker Rod Pump,166.3489742907908,97.4000015258789,5.0,TAC_ABOVE_NIP,17.07,14.37,2.8,265.348235,233.826667,361.333333,1.04,883.0,1.0,148.0,0.2049055795248206,0.0,0.5
413-40-3057,GB26GHHF38304929846236,2017-04-29 17:45:00,Sucker Rod Pump,127.439566000913,87.9521713256836,5.69999980926513,TAC_BELOW_NIP,19.43,2.1,45.725,56.074186,60.715547,83.167939,1.04,882.0,1.0,130.93,0.2687471310308651,0.5,0.0
639-91-8934,GB76CIRI32514088033314,2017-08-20 15:00:00,Rods,116.36457680192518,65.4226036071777,4.433777713775631,TAC_ABOVE_NIP,19.22,1.6,57.267951,76.601803,81.852716,40.960486,1.0668342000000002,886.0,1.0,329.15,0.3095132220843277,0.0,0.0
898-24-1651,GB12DIUZ10866560888320,2017-04-04 07:49:00,Tubing,150.473325947553,85.3625030517578,5.69999980926513,PACKER_DONNAN,20.73,8.15,84.316961,109.763633,150.561942,247.173145,1.072,873.0,1.0,274.07,0.5739528216141766,0.5,0.0
219-24-3610,GB89FQAA90708722023018,2016-04-07 00:00:00,Tubing,119.325253561559,83.0999984741211,6.0,TAC_ABOVE_NIP,19.24,1.15,57.845308,77.901134,85.755213,157.943128,1.04,875.0,1.0,200.0,0.3244913890777192,0.5,0.5
525-52-8219,GB46OMAM93524959233731,2015-10-22 00:00:00,Tubing,141.630479640989,94.8181838989257,4.69999980926513,TAC_ABOVE_NIP,19.11,1.5,56.5896424,87.993007,90.384615,150.006993,1.04,871.0,1.0,137.0,0.4726120001618858,0.0,0.5
715-33-4083,GB18MALN76056650928731,2016-02-15 00:00:00,NOFAIL,119.57184540723581,84.2827606201171,6.05172395706176,TAC_ABOVE_NIP,17.51,2.99,57.912434600000005,60.134943,89.716475,109.758621,1.04,872.0,0.0,228.0,0.3259329032568658,0.5,0.5
268-40-1175,GB28JESE87759579826091,2019-08-10 09:30:00,NOFAIL,110.141950339198,72.0,3.0,TAC_ABOVE_NIP,19.27,1.94,44.8175,25.702943,44.822595,11.052618,1.2,867.0,0.0,249.34,0.239656613482887,0.0,0.0
273-75-6051,GB36UOWU11996677833520,2017-10-16 00:00:00,Sucker Rod Pump,118.65852243709139,0.0,4.655454635620114,TAC_BELOW_NIP,17.13,5.89,33.831433,63.134632,111.407267,27.234177,1.1360000000000001,872.0,1.0,315.0,0.4828026931013924,0.5,0.0
237-05-0562,GB67RPWK60589175566400,2016-10-19 00:00:00,Tubing,110.571823598633,82.0954513549804,5.19999980926513,TAC_ABOVE_NIP,17.12,2.7,56.715117199999995,86.831169,93.545455,116.940476,1.04,873.0,1.0,163.87,0.5285554336207764,0.5,0.0
444-33-0650,GB97JBOR49166408051686,2017-04-17 21:00:00,Tubing,113.345228290926,80.9499969482421,4.59999990463256,TAC_BELOW_NIP,19.29,1.37,58.569,45.73,75.211899,85.162791,1.04,874.0,1.0,279.6,0.1771865485244606,0.0,0.0
767-04-9488,GB63ALES55224430200989,2015-11-20 00:00:00,Sucker Rod Pump,150.03658285420403,85.5,5.69999980926513,TAC_ABOVE_NIP,17.13,1.94,71.09973,107.597701,141.73938,247.994604,1.04,875.0,1.0,513.54,0.1695833470634707,0.5,0.5
698-55-8091,GB09LIZS66964626917088,2017-09-17 08:00:00,NOFAIL,130.964151820026,70.8526306152343,5.59999990463256,TAC_BELOW_NIP,17.14,6.27,62.332683,80.965808,148.573548,90.080849,1.04,882.0,0.0,941.4,0.3280516150552711,0.5,0.0
154-19-4786,GB10IOIA35909956511305,2014-06-10 11:19:00,Sucker Rod Pump,123.7409448717339,92.377082824707,5.320000028610226,TAC_ABOVE_NIP,2.93,3.5,66.64820119999999,107.994931,106.144121,117.907,1.04,901.0,1.0,558.28,0.2741356916892126,0.0,0.5
545-98-9607,GB51YLKA84716225009494,2009-08-10 00:00:00,Sucker Rod Pump,117.29966136097582,87.80263824462888,4.219999980926512,PACKER_DONNAN,20.74,1.5,47.3913178,26.790323,40.694082,21.750604,1.104,867.0,1.0,996.0,0.1353628156716935,0.0,0.0
876-29-8220,GB03IKMX88744173427430,2019-06-14 11:30:00,Sucker Rod Pump,157.097418000097,96.5999984741211,7.0,TAC_ABOVE_NIP,17.09,6.21,59.002188,67.292749,65.284485,53.332537,1.04,886.0,1.0,306.25,0.3519724178881646,0.0,0.0
380-58-1316,GB62MKQW88240754403080,2018-02-14 14:00:00,Sucker Rod Pump,145.616722768441,88.5853118896484,4.59999990463256,PACKER_DONNAN,20.71,36.37,59.886738,88.234167,59.998632,67.487469,1.04,905.0,1.0,411.91,0.5502911659051845,0.0,0.0
616-89-5624,GB28ELSH41699923321079,2015-06-11 00:00:00,NOFAIL,137.48035008479258,97.731819152832,6.40000009536743,TAC_ABOVE_NIP,17.14,4.69,87.352446,400.072094,409.688549,322.348337,1.04,901.0,0.0,481.0,0.3079893134364145,0.5,1.0
253-17-4559,GB44AMTZ14558956376835,2016-04-29 12:45:00,Tubing,134.91933638843952,90.066665649414,5.80000019073486,UNKNOWN,20.45,9.71,66.2684708,102.01005,183.537688,193.477387,1.04,872.0,1.0,196.34,0.2689210961899129,0.0,0.0
069-03-2427,GB42ONYC40396012433622,2010-02-09 00:00:00,Sucker Rod Pump,113.92682175382382,82.49433441162104,5.675714397430418,PACKER_DONNAN,20.77,1.33,51.094892599999994,66.372951,63.82377,96.236703,1.04,900.0,1.0,731.0,0.2736516025491854,0.0,0.0
736-66-0268,GB47JRTS33733897102150,2018-12-08 00:00:00,NOFAIL,121.794161591036,87.8000030517578,5.69999980926513,TAC_BELOW_NIP,17.35,6.15,71.551402,73.4553,102.730394,141.062897,1.19,882.0,0.0,494.73,0.4411484757753132,0.5,0.0
628-07-9398,GB96IYMC60428555071948,2016-03-13 00:00:00,Tubing,142.205337476637,98.934814453125,5.40000009536743,TAC_ABOVE_NIP,0.0,11.06,65.149895,119.431084,66.196551,164.477352,1.04,901.0,1.0,266.0,0.3663594973245921,0.5,1.0
444-72-5144,GB27DZQN48270418837936,2016-04-04 02:00:00,NOFAIL,134.774962386039,64.8653869628906,4.75862073898315,TAC_ABOVE_NIP,19.24,2.65,57.187051,61.897313,71.654755,60.706872,1.2,872.0,0.0,657.29,0.4338323674459788,0.5,0.5
667-79-0832,GB95OEMK27821158890280,2015-01-13 00:00:00,NOFAIL,137.001730863713,74.1999969482421,6.40000009536743,TAC_ABOVE_NIP,19.29,11.2,60.890244,88.728842,100.838725,116.029579,1.2,902.0,0.0,1919.73,0.2818924905346765,0.5,1.0
428-61-2922,GB29TLIO74998568051331,2008-09-03 00:00:00,Sucker Rod Pump,115.71025699184524,74.99651336669919,4.460302972793576,PACKER_TAC_DONNAN,20.46,1.46,40.2017258,45.29661,62.316062,66.401995,1.1885296,867.0,1.0,1737.0,0.0509193285533062,0.0,0.0
359-94-4813,GB06FKGL11234562367316,2020-03-09 17:45:00,NOFAIL,0.0,0.0,0.0,TAC_BELOW_NIP,19.84,9.95,9.192593,13.46,108.435,0.0,1.04,881.0,0.0,36.99,0.2751802264504459,0.0,0.0
658-42-4242,GB82OTAJ06635743005160,2015-09-26 00:00:00,Tubing,123.87439394882776,79.0867156982421,6.40390634536743,TAC_ABOVE_NIP,17.1,1.93,52.157229,86.618322,91.82632,183.255193,1.04,872.0,1.0,311.0,0.3015852434806582,0.5,0.5
503-19-1162,GB41OMWI84468916787823,2016-06-27 00:00:00,Tubing,162.303805541992,98.4749984741211,5.0,TAC_ABOVE_NIP,0.0,1.54,85.076441,168.184635,352.200192,541.331924,1.04,901.0,1.0,449.61,0.425038078855294,0.5,0.0
